Iter,PSO500,GSA500,ABC500,PSO2500,GSA2500,ABC2500
136,-9146.123214675497,-5863.821607649712,-7550.461765886377,-9115.023937780536,-4531.10834454293,-7729.510688845339
137,-9152.90334102469,-5864.018966275507,-7555.877830870283,-9119.59009261185,-4565.075311369796,-7739.36078869908
138,-9155.260864659276,-5864.253518070831,-7577.263111347038,-9128.003833306744,-4602.050325869501,-7752.133275249902
139,-9156.749525171648,-5864.448247291831,-7604.508747511752,-9133.038518638834,-4620.293891092327,-7774.8952197038325
140,-9162.05478848568,-5864.730657163023,-7617.383645438145,-9135.997332470113,-4646.888706516566,-7795.083780595345
141,-9166.252639732778,-5864.964376306262,-7629.891329190863,-9140.315395487612,-4672.107937800994,-7813.6976019415015
142,-9168.275933659113,-5865.13292193898,-7638.245614288949,-9144.437156902906,-4688.4579215501735,-7823.219577353183
143,-9170.161005583519,-5865.286102055693,-7670.547882708513,-9147.86232434432,-4732.993923691375,-7845.534601543614
144,-9172.774324069485,-5865.405194604712,-7685.336097200263,-9152.197520327149,-4760.556912069837,-7866.726667123992
145,-9179.448658802008,-5865.522465811161,-7703.076382891388,-9156.04190314005,-4803.148161465021,-7887.874267796022
146,-9184.169337507743,-5865.607959896022,-7717.221934419122,-9158.527089356054,-4803.148161465021,-7902.377753429411
147,-9188.307649834083,-5865.688217288192,-7735.071314816867,-9161.28248692011,-4827.226064534169,-7927.1739697990415
148,-9192.685967000445,-5865.862360494578,-7755.869858394452,-9163.485008369236,-4854.663536640331,-7936.980397288566
149,-9193.624260992907,-5865.926195425908,-7765.931111286174,-9164.885956669506,-4883.802389764321,-7945.0016118194235
150,-9198.6241829067,-5866.0479128764955,-7775.326124442535,-9168.096896797906,-4916.673039102464,-7961.622711757252
151,-9206.171756112004,-5866.1262866997495,-7785.766919232126,-9169.64912528714,-4934.455582919507,-7994.196064962065
152,-9212.360466733217,-5866.212137561929,-7798.268094764388,-9170.821918304404,-4952.1573785181445,-8025.355475116445
153,-9214.022783834786,-5866.275610643929,-7809.8258938227345,-9178.110000604707,-5010.589281470166,-8030.261259009874
154,-9216.173488050901,-5866.334989067315,-7817.625755106337,-9179.971367028968,-5029.102840644718,-8034.829084673875
155,-9219.729033902659,-5866.377535333177,-7831.861762316235,-9188.81626993418,-5077.949503178817,-8050.761033549669
156,-9228.403741844424,-5866.434977261208,-7857.0610435604685,-9190.15463090811,-5120.47213314756,-8064.384097077253
157,-9231.176367055696,-5866.474138644025,-7877.280226405947,-9195.097661987977,-5132.044703770425,-8071.744369503864
158,-9231.605967200594,-5866.503633437536,-7881.700053730227,-9199.705375784286,-5148.396354829609,-8078.856978427087
159,-9232.944895326951,-5866.549028321527,-7892.812725696941,-9203.189951492875,-5177.225520641987,-8092.907557295784
160,-9235.817899009104,-5866.575976351686,-7907.943733259407,-9205.677964744988,-5225.754897849552,-8105.396553292521
161,-9236.758233333117,-5866.604844079814,-7922.79556577056,-9206.977031587405,-5260.130901863602,-8121.4522575829
162,-9238.460559601377,-5866.639885142245,-7933.681159121832,-9208.601079179089,-5270.386570675977,-8133.966026113409
163,-9239.925784644478,-5866.661580180804,-7937.609510913028,-9211.3999403387,-5329.160646643798,-8146.02396735159
164,-9242.079393005775,-5866.678796450305,-7942.287561936074,-9213.007860815494,-5340.714446149796,-8167.213420286722
165,-9245.2773700733,-5866.693412982548,-7955.524029075717,-9214.951046778368,-5355.40454068932,-8170.792164952709
166,-9248.011411742375,-5866.714818648349,-7962.7058883457,-9217.289811308035,-5369.827093458498,-8184.2910498364
167,-9250.888579960949,-5866.7439253860575,-7979.657958613489,-9218.742662142517,-5385.640353279692,-8196.934586483158
168,-9253.301587139365,-5866.764125095638,-7988.978513912884,-9222.043724187191,-5399.802180331442,-8200.285966644466
169,-9254.273852422477,-5866.776043858736,-8001.219706381822,-9227.308229818063,-5460.430263685338,-8203.329183298187
170,-9257.54417720656,-5866.786754701022,-8012.4930451182345,-9229.720490726819,-5472.617793313909,-8216.35593064404
171,-9259.870913954515,-5866.802311841636,-8022.449208154925,-9231.742509688484,-5475.540569786365,-8229.150965209334
172,-9261.109532923361,-5866.818688107059,-8039.105217819837,-9235.800103811624,-5498.683825626987,-8243.617951426715
173,-9269.03752660459,-5866.823188325698,-8046.526340805335,-9236.338293729335,-5501.349977723639,-8257.080939693658
174,-9271.183857853008,-5866.834039295829,-8052.16699923542,-9243.077981439254,-5532.69092994313,-8263.84886808413
175,-9274.991226049115,-5866.842773147918,-8056.538964090665,-9248.258674686695,-5545.264572614804,-8276.192586491035
176,-9277.863210497697,-5866.849899159352,-8073.815212770799,-9252.349722894282,-5602.605053499567,-8280.433786763642
177,-9278.565666349175,-5866.854996952051,-8093.2335610108785,-9253.258997496956,-5611.88652358375,-8293.274313339427
178,-9279.975722620138,-5866.8580330863215,-8100.496840989579,-9259.227429913113,-5617.036471713314,-8303.070069877798
179,-9280.435747027657,-5866.863701578624,-8101.940104911433,-9259.781397277244,-5649.297582626961,-8308.289333603698
180,-9282.293041124032,-5866.868565269048,-8111.910259341808,-9260.455967960263,-5652.939427465446,-8317.095033708385
181,-9283.044123411652,-5866.873420063412,-8116.9883185042945,-9264.01768972266,-5656.480411786381,-8330.995180922928
182,-9284.007815427007,-5866.878676218639,-8121.991750381509,-9271.049503339702,-5665.786835824365,-8332.598757603113
183,-9284.801403012661,-5866.8829297657985,-8130.596902403078,-9274.095071983958,-5678.37201094084,-8334.42288679303
184,-9288.65142930782,-5866.8860972133325,-8133.5896680167425,-9278.465017428116,-5713.1474054107275,-8344.877344562903
185,-9289.577585006213,-5866.888926858688,-8136.405096441322,-9279.527652926774,-5723.9734105350935,-8349.238354312427
186,-9290.987051367247,-5866.893281385427,-8141.055966684948,-9280.313989601105,-5730.24093980112,-8352.485231015862
187,-9293.66638981893,-5866.894206395584,-8149.65026488724,-9281.183264667263,-5777.799289173489,-8361.095247236673
188,-9294.56880559646,-5866.896719298113,-8161.3321571385095,-9282.7220061501,-5777.799289173489,-8364.195807639317
189,-9297.515490973166,-5866.8985119513445,-8163.515707972313,-9284.131358699355,-5794.97856723228,-8374.71973249215
190,-9299.86768459792,-5866.9006293395205,-8165.57158503979,-9284.65457501821,-5830.647271859826,-8378.90239058163
191,-9301.639079410512,-5866.902685885778,-8170.104165149866,-9286.998868258597,-5873.5347465555,-8385.497932082748
192,-9303.286828954353,-5866.904704385939,-8171.172810375947,-9289.60515557879,-5879.692265911493,-8393.001802452389
193,-9304.12026732202,-5866.90594321377,-8174.354690151856,-9290.626233042733,-5908.734589630865,-8401.738350435307
194,-9306.920983803106,-5866.906962121564,-8182.99999334924,-9291.49645318805,-5927.043394780725,-8406.511309619134
195,-9309.963875926745,-5866.908053514231,-8187.239328373241,-9292.447500528722,-5941.664022606096,-8413.026782718272
196,-9311.617008312978,-5866.9090500452485,-8189.938213307099,-9292.768708097576,-5946.217487923346,-8417.991201703382
197,-9312.71017588065,-5866.909856581261,-8192.28702147862,-9293.809242885694,-5985.074588201195,-8419.977406516475
198,-9317.184956448555,-5866.910545122473,-8197.682712021238,-9294.74427811191,-5989.169659792234,-8427.850833073757
199,-9319.317347119659,-5866.911306581606,-8199.816160031574,-9298.777375362813,-6016.3402250394465,-8431.81525261254
200,-9323.666255024058,-5866.911933887969,-8201.918191765819,-9301.159276957267,-6042.226821592993,-8440.281524476226
201,-9324.859463298886,-5866.912780495981,-8203.018299276177,-9302.970083925149,-6063.1813853701215,-8447.818815209934
202,-9325.474527279819,-5866.9133993890555,-8208.440154699781,-9304.471088755652,-6075.479211002154,-8451.51151280495
203,-9327.52422841555,-5866.9140987157,-8212.18129517266,-9305.617231131992,-6090.291259956655,-8455.978230933284
204,-9329.836858185685,-5866.91452451049,-8212.545956413729,-9306.132546579709,-6100.338804984029,-8462.629726149504
205,-9334.465596120295,-5866.9149784307765,-8219.224728279907,-9307.19576624717,-6120.316811841589,-8464.393358177267
206,-9335.763603114081,-5866.915423802673,-8221.51458673476,-9307.441377175555,-6126.772571771827,-8468.449495767905
207,-9336.88300583948,-5866.915677151759,-8222.756216076026,-9307.999685856208,-6157.794724743581,-8473.834401968745
208,-9337.569502472996,-5866.916032105124,-8226.665498859596,-9308.30726593786,-6169.292333526641,-8475.502704383214
209,-9338.738469381096,-5866.916249222949,-8230.44192470086,-9308.572611317864,-6180.935055000268,-8480.094107453011
210,-9339.23167586047,-5866.916390729744,-8233.60736328423,-9308.870516468633,-6184.64635401926,-8482.922075270682
